,doc_embeddings,labels,text_names
49,"[2.2636287212371826, -0.5935166478157043, 1.9923017024993896, 0.7950038909912109, 0.424050509929657, 1.03267240524292, 1.1932073831558228, -0.3939078748226166, 1.56358802318573, 0.5205796360969543, 1.459106206893921, -0.5513764023780823, -1.0590583086013794, -0.573382556438446, -0.2819163501262665, 0.24296891689300537, -1.412460446357727, -0.4787684381008148, 1.7212001085281372, 1.2163119316101074, -0.237639918923378, -0.11115629225969315, 0.6108729243278503, -0.3065206706523895, 0.7331185936927795, -0.5768864750862122, -0.5564634203910828]",chicken_wings,8.txt
50,"[1.6198639869689941, 0.903709888458252, 0.5781558156013489, 0.07051996886730194, -0.8926023244857788, 0.7568471431732178, 1.1102770566940308, -0.4453062117099762, 0.6199674606323242, 0.2228127419948578, 1.7548011541366577, -0.6384330987930298, 1.1241466999053955, 0.7986596822738647, 1.0756832361221313, -1.1165584325790405, -1.8046364784240723, -0.2561298906803131, 0.2604004740715027, -0.94390869140625, 1.2069748640060425, 0.44736701250076294, 1.3202457427978516, -0.4998759925365448, -0.8989619612693787, -0.284479022026062, -0.4800422787666321]",chicken_wings,9.txt
51,"[0.34610313177108765, 1.4945704936981201, -0.9049871563911438, -0.17685362696647644, 0.4169921278953552, -1.3689459562301636, 1.2440367937088013, 1.385205864906311, -0.16141054034233093, -0.5501444935798645, -1.1343022584915161, -1.479826807975769, -0.14467844367027283, -0.9865986108779907, 0.736842691898346, -1.9856083393096924, 0.7096735239028931, -0.7874959111213684, 1.5375908613204956, 1.1263625621795654, -1.5406345129013062, 1.6341655254364014, 0.19113269448280334, -1.3670868873596191, 0.40857040882110596, -1.1975550651550293, -1.3432438373565674]",chocolate_cake,1.txt
52,"[0.866171658039093, 1.2311955690383911, -0.8781468868255615, -0.7128668427467346, 0.30785679817199707, -0.7603870630264282, -2.0399091243743896, 0.9383647441864014, 0.8347496390342712, -0.7851532101631165, -1.5292723178863525, -0.871801495552063, 1.0252820253372192, -0.7713747024536133, 0.6778265237808228, 1.145035743713379, 2.121164560317993, 0.35989394783973694, -0.5584896802902222, -0.7151049971580505, 0.33878421783447266, 2.3188464641571045, 1.7508600950241089, 0.9640595316886902, 1.2661938667297363, 0.49682196974754333, -0.662636935710907]",chocolate_cake,10.txt
53,"[0.26960620284080505, 1.5684224367141724, 0.4316973388195038, 0.8828679323196411, 0.5540986061096191, -0.8585772514343262, -1.7668455839157104, 1.6224887371063232, -0.18657732009887695, -0.25853845477104187, -2.0422985553741455, -0.3541658818721771, 0.5125141143798828, -0.20861652493476868, -1.3913551568984985, 1.50362229347229, -0.22639141976833344, 0.3831063508987427, 0.7473094463348389, 0.5532426834106445, 0.6190235614776611, 1.739753007888794, 0.19130314886569977, -0.4728204011917114, 1.165541410446167, 0.6459497809410095, 1.7707185745239258]",chocolate_cake,2.txt
54,"[0.18747757375240326, 1.3766156435012817, 1.1551635265350342, -0.4206128716468811, 1.61636221408844, -0.8901813626289368, -1.057160496711731, 1.562758207321167, 0.7818883061408997, -0.11677154153585434, -1.259438395500183, 0.7510215640068054, 0.366712361574173, 0.5958029627799988, 0.3568415343761444, 0.46070677042007446, 1.576956868171692, 0.5178356766700745, 0.3222465217113495, 1.3168628215789795, 0.6783844232559204, 2.2019224166870117, 0.0023275301791727543, 0.5547196269035339, 1.428298830986023, 1.0056720972061157, 1.2257158756256104]",chocolate_cake,3.txt
55,"[-0.871666431427002, 1.66158926486969, 0.8319399356842041, -0.5553986430168152, 0.8126960396766663, 0.6665316820144653, -0.6063038110733032, 1.886867642402649, -0.5153062343597412, 0.5897027254104614, -1.7004234790802002, -0.9368581771850586, 0.11017847806215286, 1.9802292585372925, 1.3115410804748535, -0.21638023853302002, 1.5310046672821045, 0.5726647973060608, 1.5763918161392212, -0.7858664393424988, -0.21323630213737488, 1.9595890045166016, 0.8499871492385864, -0.8036552667617798, 1.3846359252929688, -0.11338232457637787, 0.3186703324317932]",chocolate_cake,4.txt
56,"[0.42885684967041016, 1.8688260316848755, -0.27792486548423767, -0.30136728286743164, 1.0945831537246704, -1.8412394523620605, -1.3296538591384888, 1.2365739345550537, -1.4065067768096924, -0.17782284319400787, -1.704064965248108, -1.246411919593811, -0.23357060551643372, 0.7488415241241455, 1.2664440870285034, -0.48553383350372314, 1.9519962072372437, 1.0419965982437134, -0.6082472205162048, 0.5375342965126038, 0.5555901527404785, 1.568138837814331, 1.7815561294555664, 1.3386216163635254, 1.7212485074996948, 0.053668200969696045, -0.6054630875587463]",chocolate_cake,5.txt
57,"[-0.44025367498397827, 1.4384177923202515, -0.031741656363010406, 0.030864136293530464, 1.654404640197754, -0.9938461184501648, 0.11767052859067917, 1.937999963760376, -0.006884101778268814, -0.3819921314716339, -0.5569437146186829, 1.6317105293273926, 2.0656096935272217, -1.2447973489761353, -0.39713019132614136, -0.8874875903129578, 1.1930949687957764, 0.5818230509757996, -0.48405274748802185, -0.1801721453666687, 0.1130547970533371, 2.0375118255615234, 0.23330296576023102, -2.1154239177703857, 1.6935526132583618, 0.46198636293411255, -0.7119166851043701]",chocolate_cake,6.txt
58,"[0.1242949441075325, 1.3772833347320557, 0.7059373259544373, 2.47977614402771, -0.41169092059135437, -0.403302937746048, -0.4495293200016022, 0.04093226045370102, -0.09614618122577667, -0.1222449466586113, 0.2597093880176544, -0.7674804329872131, 1.4337701797485352, -0.24118216335773468, 0.049853816628456116, 2.064007520675659, 0.6479116082191467, 1.234301209449768, 0.05152150243520737, -0.9269568920135498, -1.450164794921875, 1.3539676666259766, 1.7874085903167725, -1.6395937204360962, 0.8617634773254395, 0.5665422081947327, -0.21301798522472382]",chocolate_cake,7.txt
59,"[0.48848655819892883, 1.1986998319625854, -0.8561604619026184, 0.02160663902759552, 1.2857434749603271, -0.6846786737442017, 0.1979978233575821, 1.4688005447387695, 2.2889456748962402, -1.0624455213546753, -0.4978414475917816, 0.9927636384963989, 0.8440164923667908, -0.3507364094257355, 1.3339171409606934, 0.2932661473751068, 0.7311716079711914, 0.934345006942749, 1.5679519176483154, 1.1825109720230103, 0.8913421034812927, 2.8793997764587402, -0.014955398626625538, -0.6485655307769775, 0.9325236678123474, 0.5148495435714722, 0.6917029619216919]",chocolate_cake,8.txt
60,"[0.03196193277835846, 1.5395328998565674, -0.5753459334373474, 0.675956666469574, 1.1364835500717163, -0.15661059319972992, 0.5110660195350647, 3.5326344966888428, -0.8149897456169128, -0.20970672369003296, -1.9007275104522705, -1.8273069858551025, -0.42527133226394653, 0.49400845170021057, 0.9613761305809021, -2.8252596855163574, 0.41182947158813477, 1.5534677505493164, 1.4855774641036987, -0.5189490914344788, -0.42500853538513184, 0.1044275313615799, 1.2654372453689575, -1.4198805093765259, -0.613707959651947, 0.808495044708252, 0.2037690132856369]",chocolate_cake,9.txt
61,"[-0.9566999673843384, 0.5688270330429077, 0.20765575766563416, 1.8310920000076294, -0.3853543698787689, 0.3387928307056427, -0.5308662056922913, 1.2468822002410889, -0.3155153691768646, 0.049950625747442245, -0.6985228657722473, -0.29891836643218994, 2.2609198093414307, -0.15507711470127106, -0.04077743738889694, 0.16562522947788239, 1.9291813373565674, 1.5221196413040161, -1.3108690977096558, 1.6525527238845825, -0.38634833693504333, 0.5066700577735901, -1.5729764699935913, -0.991007924079895, -0.3539527654647827, -0.24168723821640015, 0.2706380784511566]",chocolate_mousse,1.txt
62,"[-1.0677573680877686, 0.2138630449771881, -1.051888108253479, 0.8925046920776367, -0.13534075021743774, -0.9541353583335876, -0.059480272233486176, 0.7142199277877808, -0.2167978137731552, 0.2915824055671692, -0.3858216404914856, 0.14959296584129333, 1.244008183479309, -0.3608929216861725, 1.0564554929733276, -1.4358617067337036, 1.0908429622650146, 1.7321338653564453, -1.2986879348754883, 0.7299776077270508, -0.507179319858551, 0.443595826625824, 0.1114099770784378, -0.8798725008964539, 0.6893014311790466, 1.5368348360061646, -0.5323160290718079]",chocolate_mousse,2.txt
63,"[-1.3859585523605347, 1.4164881706237793, -2.0584940910339355, -0.6740415692329407, 1.0467219352722168, -0.4932912290096283, -0.9063757658004761, 0.7380572557449341, 0.3196903169155121, 0.2225969284772873, -0.775854229927063, 0.2462579756975174, 0.768674373626709, -0.7843000888824463, 0.36076757311820984, -1.118782639503479, 0.2759752571582794, 1.6863350868225098, 0.13561508059501648, 1.7679855823516846, -0.8714564442634583, -0.20046798884868622, 0.6191997528076172, -1.2206920385360718, 0.8744710087776184, 1.9483070373535156, -0.9098638892173767]",chocolate_mousse,3.txt
64,"[-0.9025472402572632, 1.210335612297058, -0.13858386874198914, 2.5548884868621826, 1.6776106357574463, 1.1337153911590576, -0.8495244979858398, -0.8078951239585876, 0.1943872570991516, 1.6163221597671509, -0.9032936692237854, 1.1075289249420166, 0.7766324281692505, 1.0948066711425781, 1.7011311054229736, 0.2983408272266388, 1.37729012966156, -0.3082476556301117, 1.1410835981369019, 1.222638487815857, -0.12148497998714447, 0.9793724417686462, 0.1873556673526764, -1.393953800201416, 0.16852357983589172, -1.6043200492858887, -0.4815700352191925]",chocolate_mousse,4.txt
65,"[-0.11374127119779587, 0.20011542737483978, -0.4693984091281891, 1.9781800508499146, -0.5899174809455872, -0.3099653720855713, 0.20940344035625458, -0.559791088104248, -0.20024718344211578, 1.2709444761276245, -0.7471197247505188, -0.8086910843849182, 0.9811404943466187, -0.054060377180576324, 1.0821555852890015, -0.7970589995384216, -0.06356959044933319, 0.9684323072433472, -0.6793538331985474, 0.7631353139877319, -1.9732496738433838, 0.9936612844467163, -1.7853825092315674, -1.8305562734603882, 1.6681053638458252, 1.8288893699645996, -1.0056456327438354]",chocolate_mousse,5.txt
66,"[0.0008082526619546115, 1.0670928955078125, -0.9468262791633606, 1.9125282764434814, 1.571456789970398, 0.364920973777771, 0.6236572861671448, -0.689864993095398, 0.886701762676239, 1.920271873474121, -1.3997223377227783, -0.1311662644147873, 1.297810673713684, -0.3132949769496918, 0.920939028263092, 0.6647598147392273, 2.3488545417785645, 1.0247128009796143, 0.6224482655525208, 1.2491874694824219, -0.5955812931060791, 1.9042037725448608, -1.0090909004211426, 0.33521851897239685, 0.3770112097263336, 0.6585729718208313, 1.0942366123199463]",chocolate_mousse,6.txt
67,"[0.7191576361656189, -0.013874359428882599, -1.1738463640213013, 1.670102834701538, 0.16722890734672546, -0.6787224411964417, -0.10218467563390732, -0.03239423781633377, 1.1148616075515747, 1.3884650468826294, -1.2066493034362793, 0.13396231830120087, 0.8811278343200684, 0.7408333420753479, 1.0720775127410889, -2.244234561920166, 1.6199753284454346, 0.5958767533302307, 1.2138208150863647, 0.432949036359787, -0.9710499048233032, 0.6309137940406799, -0.969562828540802, -0.11800842732191086, 1.013629674911499, -0.3704420030117035, -0.3550765812397003]",chocolate_mousse,7.txt
68,"[-0.6512519717216492, 1.1317808628082275, -0.8366851210594177, 0.4550745189189911, 0.999315619468689, 0.6796427965164185, -0.5443359017372131, 0.549354076385498, -0.3915453553199768, 0.723074197769165, -1.2227414846420288, 0.7912295460700989, 0.9211646914482117, -2.077498197555542, 0.5977225303649902, -1.4798846244812012, 1.5091581344604492, 1.3722578287124634, 0.028546005487442017, 1.292313575744629, -1.002138614654541, 0.40627965331077576, -0.09743676334619522, -2.1252083778381348, -0.08897911757230759, 0.8552044630050659, -1.6083393096923828]",chocolate_mousse,8.txt
69,"[0.46451881527900696, 0.3141923248767853, -0.9426742196083069, 1.2465757131576538, -0.737110435962677, 0.35771480202674866, -0.40186482667922974, 0.4521608054637909, -0.222464457154274, 1.4957808256149292, -0.7869638800621033, -1.6871596574783325, 0.3468377888202667, -1.081394076347351, 0.10590099543333054, -1.141692042350769, 0.4930156171321869, 1.4313268661499023, 0.09319037199020386, 0.5064886808395386, -1.1787266731262207, 1.40279221534729, -1.512375831604004, -0.7985116839408875, 0.28125348687171936, 1.6636087894439697, -1.1576305627822876]",chocolate_mousse,9.txt
70,"[-0.7871567010879517, 0.24958838522434235, -2.1110000610351562, 0.25758734345436096, -0.5348520278930664, 0.3184843063354492, -1.8707455396652222, -1.3216540813446045, -0.7134192585945129, 0.7750681638717651, 1.3498461246490479, 1.2769627571105957, 1.8016117811203003, 1.2328801155090332, 0.903505802154541, 0.9976171851158142, 0.42925775051116943, 0.6198247671127319, 0.7158270478248596, -0.6847965717315674, 0.3513772785663605, -1.3499290943145752, -1.2897520065307617, 1.0831562280654907, -1.443977952003479, -0.5220880508422852, -0.25725674629211426]",deviled_eggs,1.txt
71,"[-0.47357335686683655, 0.11929093301296234, -0.21333502233028412, 0.01036796160042286, -2.2337446212768555, 1.5345475673675537, 0.39085856080055237, -0.229806050658226, -2.2646937370300293, -0.5774534344673157, 1.2190184593200684, 0.9051771759986877, 1.581534504890442, -0.8210398554801941, -0.5076825618743896, 1.286357045173645, 1.1370381116867065, 1.6543362140655518, 0.67153400182724, -1.3278095722198486, -0.5728580951690674, -1.432167649269104, -0.9244535565376282, 0.8433589935302734, -0.9093812108039856, 0.06329284608364105, -0.6010546088218689]",deviled_eggs,2.txt
72,"[0.38642799854278564, -0.149061381816864, -1.0289119482040405, 1.2027391195297241, -0.25251486897468567, 1.2276911735534668, -0.2803637385368347, 0.17994548380374908, -1.8608767986297607, -0.7333852648735046, 0.9327871799468994, 0.47814422845840454, 0.084592305123806, -0.9128854870796204, 0.6258034706115723, 1.3612436056137085, 0.8636870980262756, 1.3537331819534302, 1.8323867321014404, -0.6620877385139465, 0.0420965813100338, -1.3862907886505127, -1.805030345916748, 0.9739210605621338, -1.604983925819397, -1.2744451761245728, -0.1821524202823639]",deviled_eggs,3.txt
73,"[0.4626045823097229, -0.27881553769111633, -1.7052805423736572, 1.2454588413238525, -0.6063571572303772, 1.3586150407791138, -0.08110519498586655, -0.056942299008369446, -2.0261099338531494, -0.6587615013122559, 1.4620132446289062, -0.1211548000574112, 0.7963913083076477, 0.07845655828714371, -0.26899453997612, 2.0349600315093994, 0.31844285130500793, 0.9907647371292114, 0.7586646676063538, -0.3959135115146637, 1.4098734855651855, -0.7448583245277405, 0.016510242596268654, 0.5353046655654907, -1.4396908283233643, -2.046337842941284, 0.33935096859931946]",deviled_eggs,4.txt
74,"[-0.6936635971069336, 0.02951575070619583, -1.521051287651062, 1.753031611442566, -0.7526184320449829, 1.8191853761672974, -0.7081656455993652, 0.8036253452301025, -0.25167930126190186, -1.6958539485931396, 1.519785761833191, 0.19800791144371033, 1.713834524154663, -0.12680400907993317, -0.5818323493003845, 0.9104815721511841, 0.3227829337120056, -0.011474753729999065, -0.7719354629516602, -0.828270435333252, -0.3242248594760895, -1.3437203168869019, -0.5149603486061096, -0.09583325684070587, -2.835150718688965, -1.2460496425628662, -0.7616587281227112]",deviled_eggs,5.txt
75,"[-1.3005059957504272, -0.05091305822134018, -1.9076552391052246, 1.1904525756835938, -0.45378655195236206, 2.0590314865112305, -1.1113003492355347, 1.1552410125732422, -0.2898118197917938, -1.5793572664260864, 1.0808541774749756, 0.1839497685432434, 1.4456605911254883, 0.0650402307510376, -0.6925580501556396, 1.370318055152893, 0.2556418180465698, 0.5161124467849731, 0.4125532805919647, -0.36592039465904236, 0.2289581447839737, -1.4076822996139526, -1.3530064821243286, 0.27006861567497253, -1.873439073562622, -0.5597150921821594, -0.06540558487176895]",deviled_eggs,6.txt
76,"[-0.46221402287483215, 0.7441958785057068, -1.3026221990585327, 0.40250760316848755, -0.20924898982048035, 0.07814285904169083, 0.2527267336845398, -1.2695733308792114, 0.16600139439105988, 0.48605167865753174, 1.2363121509552002, 0.3797624111175537, 0.8381626009941101, -1.0876221656799316, -0.1606745421886444, 1.7356051206588745, 1.0931401252746582, 1.2574306726455688, 1.3927613496780396, -0.7486693263053894, 0.17669136822223663, -0.6579856276512146, -0.7927805185317993, 1.1707016229629517, -1.9208654165267944, -1.5765732526779175, -0.5099135637283325]",deviled_eggs,7.txt
77,"[-1.0737887620925903, 0.03209457919001579, -1.3132784366607666, 0.6777750253677368, 0.3157629668712616, 1.8455381393432617, 0.20095843076705933, 0.9964486360549927, -1.7603362798690796, -0.24733200669288635, 1.1460671424865723, 0.3275581896305084, 0.8185044527053833, -0.43549206852912903, -0.6910656094551086, 0.744353175163269, 1.0808097124099731, 1.3015446662902832, 1.9758671522140503, -0.8224283456802368, 0.5184536576271057, 0.36282679438591003, -0.5617963075637817, -0.07331646978855133, -1.9708690643310547, -2.2292704582214355, 0.6535146832466125]",deviled_eggs,8.txt
